ticket_number,issue_date,issue_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,violation_description,fine_amount,latitude,longitude
4273874275,2015-12-30,1524.0,CA,201608.0,VOLK,PA,SL,1301 ELECTRIC AVE,00908,51.0,88.13B+,METER EXP.,63.0,6419829.0,1819688.5
4273874286,2015-12-30,1526.0,CA,201606.0,TOYT,PA,SL,1301 ELECTRIC AVE,00908,51.0,88.13B+,METER EXP.,63.0,6419829.0,1819688.5
4273874290,2015-12-30,1529.0,CA,201611.0,LEXS,PA,BL,1301 ELECTRIC AVE,00908,51.0,88.13B+,METER EXP.,63.0,6419829.0,1819688.5
4273874301,2015-12-30,1531.0,CA,201612.0,DODG,PA,BK,1301 ELECTRIC AVE,00908,51.0,88.13B+,METER EXP.,63.0,6419829.0,1819688.5
4273881485,2015-12-30,1201.0,CA,201603.0,TOYT,PA,BG,2200 PURDUE AV,00902,51.0,88.13B+,METER EXP.,63.0,6427403.6,1836160.6
4273881496,2015-12-30,1213.0,CA,201607.0,MERZ,PA,RD,2242 PURDUE AV,00902,51.0,88.13B+,METER EXP.,63.0,6427461.4,1836079.2
4273881500,2015-12-30,1223.0,CA,201701.0,TOYT,PA,GY,11701 PICO BL W,00902,51.0,88.13B+,METER EXP.,63.0,6426624.9,1834184.3
4273881511,2015-12-30,1229.0,CA,201504.0,TOYT,PA,GY,11600 PICO BL W,00902,51.0,88.13B+,METER EXP.,63.0,6427155.3,1834496.8
4273881522,2015-12-30,1234.0,CA,,BMW,PA,GY,11600 PICO BL W,00902,51.0,88.13B+,METER EXP.,63.0,6427155.3,1834496.8
4273881533,2015-12-30,1257.0,CA,201610.0,LEXS,PA,SL,2211 CORINTH AV,00902,51.0,88.13B+,METER EXP.,63.0,6427731.9,1836311.5
4273881544,2015-12-30,1501.0,CA,201507.0,HOND,PA,GY,2200 BUTLER AVE,00902,51.0,5204A-,DISPLAY OF TABS,25.0,6427126.4,1835963.5
4273881555,2015-12-30,1509.0,CA,201606.0,TOYT,PA,BK,11500 OLYMPIC BL W,00902,51.0,88.13B+,METER EXP.,63.0,6427126.4,1835963.5
4273881566,2015-12-30,1515.0,CA,201608.0,TOYT,PA,MR,11500 OLYMPIC BL W,00902,51.0,88.13B+,METER EXP.,63.0,6427126.4,1835963.5
4273881570,2015-12-30,1521.0,CA,201603.0,VOLK,PA,GY,2301 PURDUE AV,00902,51.0,88.13B+,METER EXP.,63.0,6427788.7,1835618.9
4273881581,2015-12-30,1537.0,CA,,SAA,PA,BK,3381 MCLAUGHLIN AVE,00902,51.0,5204A-,DISPLAY OF TABS,25.0,6430829.5,1828974.4
4273881592,2015-12-30,1547.0,CA,201603.0,ACUR,PA,BK,3831 GRAND VIEW BL,00902,51.0,88.13B+,METER EXP.,63.0,6431166.6,1824146.3
4273881603,2015-12-30,1553.0,CA,201609.0,TOYT,PA,WT,12300 VENICE BL,00902,51.0,88.13B+,METER EXP.,63.0,6430634.5,1824188.1
4273881614,2015-12-30,1558.0,CA,201607.0,FIAT,PA,BL,12100 VENICE BL,00902,51.0,88.13B+,METER EXP.,63.0,6431340.4,1824653.9
4273881625,2015-12-30,1646.0,CA,201612.0,VOLK,PA,GY,11500 TENNESSEE AV,00902,51.0,88.13B+,METER EXP.,63.0,6427405.3,1835345.8
4273881636,2015-12-30,1651.0,CA,201606.0,VOLK,PA,BL,11500 OLYMPIC BL W,00902,51.0,88.13B+,METER EXP.,63.0,6427126.4,1835963.5
4273885744,2015-12-30,807.0,CA,201605.0,DODG,PA,BG,21105 COHASSET ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6382400.4,1898055.7
4273885755,2015-12-30,809.0,CA,201510.0,HOND,PA,WT,21105 COHASSET ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6382400.4,1898055.7
4273885766,2015-12-30,810.0,CA,201512.0,HOND,PA,GY,7520 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381623.5,1898255.9
4273885770,2015-12-30,813.0,CA,201606.0,JEEP,PA,RD,7550 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381624.6,1898532.3
4273885781,2015-12-30,814.0,CA,201606.0,FORD,PU,BL,7550 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381624.6,1898532.3
4273885792,2015-12-30,815.0,CA,201509.0,FORD,PA,WT,7550 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381624.6,1898532.3
4273885803,2015-12-30,815.0,CA,201603.0,GMC,PA,WT,7550 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381624.6,1898532.3
4273885814,2015-12-30,818.0,CA,201606.0,TOYT,PA,SL,7450 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381621.5,1897735.0
4273885825,2015-12-30,820.0,CA,201609.0,VOLK,PA,BK,7320 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885836,2015-12-30,823.0,CA,201507.0,HOND,PA,BK,7252 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381617.1,1896426.5
4273885840,2015-12-30,826.0,CA,201607.0,TOYT,PU,BK,7540 MILWOOD AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381984.5,1898479.9
4273885851,2015-12-30,829.0,CA,201604.0,NISS,PU,BL,7515 VARIEL AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885862,2015-12-30,835.0,CA,201602.0,FORD,PA,BK,7549 VARIEL AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6382420.8,1898552.4
4273885873,2015-12-30,838.0,CA,201609.0,HOND,PA,GY,21016 COVELLO ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885884,2015-12-30,844.0,CA,201512.0,VOLK,PA,SL,20905 WYANDOTTE ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6383387.2,1896731.1
4273885895,2015-12-30,844.0,CA,201603.0,TOYT,PA,SL,20905 WYANDOTTE ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6383387.2,1896731.1
4273885906,2015-12-30,846.0,CA,201603.0,ACUR,PA,GY,7233 LOMA VERDE AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6383398.2,1896254.8
4273885910,2015-12-30,849.0,CA,201609.0,HOND,PA,GN,20917 VOSE ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885921,2015-12-30,853.0,CA,201605.0,NISS,PA,SL,21027 BASSETT ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6382897.2,1894085.4
4273885932,2015-12-30,855.0,CA,201604.0,HOND,PA,SL,6941 VARIEL AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6382405.4,1894356.9
4273885943,2015-12-30,857.0,CA,201610.0,CHEV,PA,BK,21121 BASSETT ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885954,2015-12-30,858.0,CA,201603.0,DAEW,PU,SL,21121 BASSETT ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885965,2015-12-30,901.0,CA,201607.0,NISS,PA,BK,7105 ETON AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6381613.5,1895438.1
4273885976,2015-12-30,913.0,CA,201605.0,VOLK,PA,BL,7807 KENTLAND AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273885980,2015-12-30,914.0,CA,201609.0,FORD,PA,RD,22500 INGOMAR ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6375228.3,1900064.5
4273885991,2015-12-30,916.0,CA,201602.0,TOYT,PA,SL,22600 INGOMAR ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6374363.0,1900068.0
4273886002,2015-12-30,918.0,CA,201511.0,BMW,PA,BK,22708 INGOMAR ST,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273889690,2015-12-30,1146.0,CA,201603.0,NISS,PA,WT,11301 MISSISSIPPI AV,00111,51.0,88.13B+,METER EXP.,63.0,6427624.8,1837074.2
4273889701,2015-12-30,1200.0,CA,201510.0,HOND,PA,GY,1615 COLBY AVE,00111,51.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6424540.8,1839012.9
4273889712,2015-12-30,1202.0,CA,201510.0,HOND,PA,GY,1615 COLBY AVE,00111,51.0,5204A-,DISPLAY OF TABS,25.0,6424540.8,1839012.9
4273889723,2015-12-30,1207.0,CA,201603.0,RROV,PA,GY,1501 COLBY AV,00111,51.0,88.13B+,METER EXP.,63.0,6424181.8,1839466.0
4273889734,2015-12-30,1214.0,CA,201605.0,TOYT,PA,WT,11100 MASSACHUSETTS AVE,00111,51.0,80.56E2,YELLOW ZONE,58.0,6426638.5,1840524.5
4273889745,2015-12-30,1217.0,CA,201602.0,TOYT,PA,WT,1600 PONTIUS AVE,00111,51.0,80.56E2,YELLOW ZONE,58.0,6426527.6,1840445.7
4273889756,2015-12-30,1227.0,CA,201608.0,BMW,PA,SL,1100 GAYLEY AV,00111,51.0,88.13B+,METER EXP.,63.0,6426436.4,1844598.8
4273889760,2015-12-30,1229.0,CA,201605.0,CHEV,PA,RD,1100 GAYLEY AV,00111,51.0,88.13B+,METER EXP.,63.0,6426436.4,1844598.8
4273889771,2015-12-30,1240.0,CA,201611.0,FORD,PA,SL,10912 LE CONTE AVE,00111,51.0,80.56E4+,RED ZONE,93.0,6426656.5,1845852.1
4273889782,2015-12-30,1326.0,CA,201601.0,HYUN,PA,WT,1500 SAWTELLE BL,00111,51.0,88.13B+,METER EXP.,63.0,6425339.1,1840288.3
4273889793,2015-12-30,1413.0,CA,201507.0,LEXS,PA,BK,1530 BUTLER AVE,00111,51.0,88.53,OFF STR MTR/OUT LINE,58.0,6424561.9,1839543.3
4273889815,2015-12-30,1432.0,CA,201507.0,ACUR,PA,WT,1925 SAWTELLE BLVD,00111,51.0,5204A-,DISPLAY OF TABS,25.0,6426961.2,1838007.5
4273889826,2015-12-30,1433.0,CA,201507.0,ACUR,PA,WT,1925 SAWTELLE BLVD,00111,51.0,80.56E1,WHITE ZONE,58.0,6426961.2,1838007.5
4273889830,2015-12-30,1440.0,CA,201607.0,FORD,PA,WT,2001 SAWTELLE BL,00111,51.0,88.13B+,METER EXP.,63.0,6427254.5,1837595.1
4273889841,2015-12-30,1450.0,CA,201507.0,DODG,PA,GY,11500 OLYMPIC BL W,00111,51.0,88.13B+,METER EXP.,63.0,6427126.4,1835963.5
4273889852,2015-12-30,1511.0,CA,201610.0,BMW,PA,OT,2115 PURDUE AVE,00111,51.0,80.58L,PREFERENTIAL PARKING,68.0,6427097.5,1836590.9
4273889863,2015-12-30,1551.0,CA,201601.0,PORS,PA,BK,10901 SANTA MONICA BLVD W,00111,51.0,88.13B+,METER EXP.,63.0,6428962.1,1840702.1
4273889874,2015-12-30,1553.0,CA,201609.0,PORS,PA,WT,10901 SANTA MONICA BLVD W,00111,51.0,88.13B+,METER EXP.,63.0,6428962.1,1840702.1
4273889885,2015-12-30,1555.0,CA,201508.0,MERZ,PA,BK,1700 KELTON AV,00111,51.0,88.13B+,METER EXP.,63.0,6428068.9,1841409.5
4273889896,2015-12-30,1556.0,CA,201508.0,MERZ,PA,BK,1700 KELTON AV,00111,51.0,5204A-,DISPLAY OF TABS,25.0,6428068.9,1841409.5
4273889900,2015-12-30,1703.0,CA,,RROV,PA,GO,1801 SAWTELLE BL,00111,51.0,88.13B+,METER EXP.,63.0,6426495.1,1838663.0
4273892464,2015-12-30,805.0,CA,201605.0,FORD,PA,WT,12130 MITCHELL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431888.9,1823208.1
4273892475,2015-12-30,808.0,CA,201603.0,BMW,PA,WT,12000 MITCHELL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6432532.7,1823612.2
4273892486,2015-12-30,810.0,CA,201611.0,FORD,PA,GY,12021 PACIFIC AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431694.6,1824414.5
4273892490,2015-12-30,812.0,CA,201610.0,SUBA,PA,WT,3829 INGLEWOOD BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431852.5,1824656.9
4273892501,2015-12-30,813.0,CA,201607.0,CHEV,PA,BL,3829 INGLEWOOD BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431852.5,1824656.9
4273892512,2015-12-30,816.0,CA,201608.0,TOYT,PA,GO,3927 INGLEWOOD BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6432309.4,1823955.1
4273892523,2015-12-30,818.0,CA,201606.0,TOYT,PA,SL,3940 GRAND VIEW BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431646.9,1823381.6
4273892534,2015-12-30,819.0,CA,201606.0,BMW,PA,BK,3940 GRAND VIEW BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431646.9,1823381.6
4273892545,2015-12-30,821.0,CA,201602.0,STRN,PA,RD,3930 GRAND VIEW BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892556,2015-12-30,824.0,CA,201611.0,MAZD,PA,WT,3846 GRAND VIEW BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892560,2015-12-30,828.0,CA,201610.0,LEXS,PA,BK,12225 PACIFIC AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431108.8,1824046.1
4273892571,2015-12-30,831.0,CA,201603.0,VOLK,PA,BK,3835 CENTINELA AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892582,2015-12-30,836.0,CA,201606.0,FORD,PU,BL,3991 MARCASEL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6433001.8,1823650.4
4273892593,2015-12-30,838.0,FL,201612.0,FORD,PU,WT,3991 MARCASEL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6433001.8,1823650.4
4273892604,2015-12-30,842.0,CA,201608.0,MERZ,PA,SL,3937 MARCASEL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6432704.2,1824225.8
4273892615,2015-12-30,844.0,CA,201606.0,TOYT,PA,GY,3911 MARCASEL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6432598.3,1824424.5
4273892626,2015-12-30,846.0,CA,201604.0,CHEV,PA,BK,3877 MARCASEL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892630,2015-12-30,852.0,CA,201605.0,FORD,PA,GN,3866 COOLIDGE AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892641,2015-12-30,855.0,TX,201408.0,CHEV,PA,WT,3935 BERRYMAN AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892652,2015-12-30,857.0,CA,201606.0,TOYT,PA,BK,3959 BERRYMAN AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892663,2015-12-30,907.0,CA,201601.0,BMW,PA,GY,11413 MATTESON AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6434286.9,1825752.1
4273892674,2015-12-30,910.0,CA,201604.0,TOYT,PA,GY,3843 BLEDSOE AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892685,2015-12-30,912.0,CA,201610.0,NISS,PA,BK,3827 BLEDSOE AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6434347.3,1825801.3
1112721164,2016-01-06,622.0,CA,201605.0,BMW,PA,SI,2909 W 2ND ST,00401,54.0,011,22500F,68.0,99999.0,99999.0
4273892696,2015-12-30,1019.0,CA,201601.0,TOYT,PA,SL,8412 WILEY POST AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444237.9,1808726.3
4273892700,2015-12-30,1022.0,CA,201610.0,BMW,PA,BK,8220 KITTYHAWK AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892711,2015-12-30,1023.0,CA,201612.0,TOYT,PA,GY,8212 KITTYHAWK AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892722,2015-12-30,1029.0,CA,201607.0,TOYT,PA,BK,8502 KITTYHAWK AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892733,2015-12-30,1038.0,CA,201608.0,FORD,PA,BL,6122 85TH PL W,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6442688.1,1808213.7
4273892744,2015-12-30,1041.0,CA,201512.0,TOYT,PA,SL,8421 NAYLOR AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6441756.1,1808735.9
4273892755,2015-12-30,1043.0,CA,201610.0,ACUR,PA,GY,8415 NAYLOR AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6441756.4,1808756.1
4273892766,2015-12-30,1058.0,CA,201604.0,TOYT,PU,SL,8417 LILIENTHAL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892770,2015-12-30,1100.0,CA,,BMW,PA,BK,8407 LILIENTHAL AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892781,2015-12-30,1108.0,CA,201605.0,VOLK,PA,GY,8940 FLEETWING AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6442419.0,1806551.4
4273892792,2015-12-30,1116.0,CA,201611.0,HOND,PA,WT,6024 96TH PL W,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273892803,2015-12-30,1207.0,CA,201610.0,TOYT,PA,WT,5830 96TH ST W,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444780.2,1804206.5
4273892814,2015-12-30,1209.0,CA,201605.0,NISS,PA,GY,9620 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445194.1,1804158.3
4273892825,2015-12-30,1211.0,CA,201606.0,HOND,PA,GY,9610 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445194.6,1804181.7
4273892836,2015-12-30,1214.0,CA,,HYUN,PA,BK,9618 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445194.2,1804163.0
4273892840,2015-12-30,1215.0,CA,201604.0,FORD,PA,WT,9510 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445201.4,1804492.4
4273892851,2015-12-30,1219.0,CA,201604.0,HOND,PA,BK,9412 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445207.0,1804746.8
4273892862,2015-12-30,1221.0,CA,201602.0,KIA,PA,BG,9400 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445207.7,1804777.7
4273892873,2015-12-30,1222.0,CA,201512.0,CHEV,PA,WT,9400 BELFORD AVE,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445207.7,1804777.7
4273892884,2015-12-30,1226.0,CA,201606.0,CHEV,PA,RD,5919 98TH ST W,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444266.3,1803445.3
4273892895,2015-12-30,1233.0,CA,201606.0,PONT,PA,BL,5845 93RD ST W,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444956.9,1805035.9
4273892906,2015-12-30,1235.0,CA,201603.0,TOYT,PA,RD,5841 93RD ST W,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444980.3,1805035.9
4273892910,2015-12-30,1238.0,CA,201603.0,FORD,PU,GN,5862 ARBOR VITAE ST,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445379.3,1805367.5
4273892921,2015-12-30,1327.0,CA,201604.0,TOYT,PA,WT,15 WASHINGTON BLVD,00131,51.0,80.56E4+,RED ZONE,93.0,6420259.2,1815171.5
4273892932,2015-12-30,1331.0,CA,201608.0,AUDI,PA,GY,20 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420271.1,1815179.6
4273892943,2015-12-30,1332.0,CA,201611.0,CHEV,PA,BK,20 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420271.1,1815179.6
4273892954,2015-12-30,1333.0,CA,201610.0,MAZD,PA,BK,20 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420271.1,1815179.6
4273892965,2015-12-30,1335.0,CA,201604.0,MAZD,PA,GY,26 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420288.4,1815191.5
4273892976,2015-12-30,1337.0,CA,201604.0,HYUN,PA,WT,36 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420317.4,1815211.4
4273892980,2015-12-30,1337.0,NJ,201703.0,VOLV,PA,SL,36 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420317.4,1815211.4
4273892991,2015-12-30,1340.0,CA,201512.0,HOND,PA,SL,31 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420304.5,1815202.5
4273893002,2015-12-30,1349.0,CA,201604.0,HYUN,PA,RD,21 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420276.2,1815183.1
4273893013,2015-12-30,1358.0,CA,201604.0,VOLV,PA,GY,2 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420134.1,1815085.6
4273893024,2015-12-30,1403.0,TN,201604.0,HYUN,PA,CO,20 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420271.1,1815179.6
4273893035,2015-12-30,1406.0,CA,201608.0,BUIC,PA,SL,31 WASHINGTON BLVD E,00131,51.0,88.13B+,METER EXP.,63.0,6420304.5,1815202.5
4273893046,2015-12-30,1430.0,CA,201609.0,FORD,PA,RD,70 WINDWARD AVE E,00131,51.0,88.13B+,METER EXP.,63.0,6418395.8,1818157.3
4273894015,2015-12-30,1244.0,CA,201607.0,CHEV,PA,RD,326 BREED ST,00631,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6497261.4,1837671.6
4273894026,2015-12-30,1245.0,CA,201608.0,FORD,PA,BL,326 BREED ST,00631,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6497261.4,1837671.6
4273894030,2015-12-30,1247.0,CA,201601.0,TOYT,PA,SL,714 CORNWELL ST,00631,56.0,22502A,18 IN. CURB/2 WAY,63.0,99999.0,99999.0
4273894041,2015-12-30,1255.0,CA,201603.0,ACUR,PA,WT,517 ST LOUIS ST,00631,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273894052,2015-12-30,1258.0,TX,,TOYT,PA,WT,518 CUMMINGS ST,00631,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4273894063,2015-12-30,1417.0,CA,,SUZI,PA,BK,435 MONTECITO DR,00631,56.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4273896620,2015-12-30,1213.0,CA,201512.0,AUDI,PA,WT,11322 LA GRANGE AVE,00903,51.0,80.58L,PREFERENTIAL PARKING,68.0,6427121.9,1837500.8
4273896631,2015-12-30,1222.0,CA,201603.0,KIA,PA,BK,11353 LA GRANGE AVE,00903,51.0,80.58L,PREFERENTIAL PARKING,68.0,6426851.0,1837308.1
4273896642,2015-12-30,1247.0,CA,201603.0,CHEV,PU,BK,11901 SANTA MONICA BL,00903,51.0,88.13B+,METER EXP.,63.0,6422241.9,1837954.3
4273896653,2015-12-30,1253.0,CA,,TOYT,PA,SL,1166 AMHERST AVE,00903,51.0,80.58L,PREFERENTIAL PARKING,68.0,6419536.3,1838782.9
4273896664,2015-12-30,1321.0,CA,201608.0,INFI,PA,BK,11800 SAN VICENTE BL,00903,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4273896675,2015-12-30,1322.0,CA,201606.0,DODG,PA,WT,11800 SAN VICENTE BL,00903,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4273896686,2015-12-30,1323.0,CA,201607.0,BMW,PA,BK,11800 SAN VICENTE BL,00903,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4273896690,2015-12-30,1331.0,CA,201609.0,INFI,PA,GY,11601 SAN VICENTE BL,00903,51.0,88.13B+,METER EXP.,63.0,6416069.0,1841199.6
4273896701,2015-12-30,1353.0,CA,201509.0,NISS,PA,WT,11300 IDAHO AV,00903,51.0,5204A-,DISPLAY OF TABS,25.0,6425953.8,1839423.8
4273896712,2015-12-30,1357.0,CA,201610.0,HOND,PA,BG,11353 LA GRANGE AVE,00903,51.0,80.58L,PREFERENTIAL PARKING,68.0,6426851.0,1837308.1
4273896723,2015-12-30,1400.0,CA,201612.0,TOYT,PU,GY,11322 LA GRANGE AVE,00903,51.0,80.58L,PREFERENTIAL PARKING,68.0,6427121.9,1837500.8
4273896734,2015-12-30,1406.0,CA,201603.0,BMW,PA,WT,2000 SAWTELLE BL,00903,51.0,88.13B+,METER EXP.,63.0,6427254.5,1837595.1
4273896745,2015-12-30,1556.0,CA,201612.0,HYUN,PA,GY,1840 BARRINGTON AVE,00903,51.0,22500E,BLOCKING DRIVEWAY,68.0,6424644.6,1837025.1
4273896756,2015-12-30,1701.0,CA,,TSMR,PA,WT,2001 BARRINGTON AV S,00903,51.0,88.13B+,METER EXP.,63.0,6425248.9,1836167.7
4273909382,2015-12-29,2301.0,CA,201602.0,JEEP,PA,RD,2361 KELTON AVE,00111,51.0,80.58L,PREFERENTIAL PARKING,68.0,6431053.7,1837226.9
4273909393,2015-12-29,2305.0,CA,201607.0,BMW,PA,WT,2377 MIDVALE AVE,00111,51.0,80.69B,NO PARKING,73.0,6431428.1,1837269.9
4273909404,2015-12-29,2305.0,CA,201601.0,ACUR,PA,WT,2377 MIDVALE AVE,00111,51.0,80.69B,NO PARKING,73.0,6431428.1,1837269.9
4273909415,2015-12-29,2307.0,CA,201611.0,HOND,PA,GY,2377 MIDVALE AVE,00111,51.0,80.69B,NO PARKING,73.0,6431428.1,1837269.9
4273909426,2015-12-30,1633.0,CA,201604.0,BMW,PA,BK,1401 HOLT AV,00111,51.0,88.13B+,METER EXP.,63.0,6446999.7,1841906.7
4273909430,2015-12-30,1650.0,OK,,GMC,TK,WT,5950 SATURN STREET,00111,51.0,80.69.1A,COMM TRAILER/22 FT.,78.0,99999.0,99999.0
4273909441,2015-12-30,1722.0,CA,201602.0,CHEV,PA,WT,5101 WEST PICO BOULEVARD,00111,51.0,80.56E4+,RED ZONE,93.0,6455862.7,1840027.6
4273909452,2015-12-30,1726.0,CA,201606.0,BMW,PA,WT,1401 CLOVERDALE AV,00111,51.0,88.13B+,METER EXP.,63.0,6455174.7,1840090.7
4273909463,2015-12-30,1737.0,CA,201606.0,HOND,PA,WT,5300 PICO BL W,00111,51.0,88.13B+,METER EXP.,63.0,6454508.2,1840152.0
4273909474,2015-12-30,1741.0,CA,201606.0,BMW,PA,GY,5501 PICO BL W,00111,51.0,88.13B+,METER EXP.,63.0,6453381.5,1840374.4
